1.2854077253,1,1.8374233129,3.1693121693,3.1361256545,3.1693121693,2.5381355932,2.5381355932,1.0067226891,1.8374233129,1,1,1.9322580645,1.0067226891,1.5846560847,1.9322580645,1.5846560847,1.2854077253,1.9322580645,3.1361256545,3.1361256545,1.2965367965,1,1,2.5381355932,2.5381355932,3.4825581395,2.2950191571,1,1.5088161209,1.5203045685,1.5518134715,1.9322580645,1.0067226891,3.7204968944,1.5888594164,2.5381355932,3.1693121693,1.2854077253,3.1693121693,1.0067226891,1.5888594164,1.5398457584,2.286259542,1.5846560847,1.5518134715,1,1,1.0067226891,1.0067226891,3.7204968944,1.8552378562
1,2.6622222222,1,1.8374233129,1.9322580645,3.1361256545,3.1361256545,3.1693121693,3.1693121693,3.1361256545,2.5381355932,2.5381355932,2.6622222222,1.9322580645,1.0067226891,1.9322580645,1.9322580645,1.9322580645,1.9322580645,3.1361256545,1.8374233129,1.5518134715,2.5381355932,1.5846560847,2.5381355932,2.5381355932,1.5518134715,3.4825581395,1.5518134715,1.5888594164,1.5518134715,1.5518134715,1.9322580645,1.9322580645,1.5203045685,2.6622222222,3.4825581395,2.5381355932,2.5381355932,1.2854077253,3.1693121693,3.1693121693,1.2854077253,3.1693121693,1.5846560847,2.286259542,1.5846560847,1.0067226891,1.5203045685,1.0067226891,3.4825581395,2.1452490786
3.4825581395,3.1361256545,3.1693121693,3.1361256545,3.1361256545,3.1361256545,3.1693121693,3.1693121693,3.1361256545,3.1361256545,2.5381355932,2.5381355932,3.74375,1.8374233129,1.9322580645,1.9322580645,1.5518134715,1.5518134715,1.5518134715,1.2965367965,3.74375,1.5846560847,2.5381355932,2.5381355932,3.4825581395,3.7204968944,1.5846560847,1.5888594164,1.5518134715,1.5518134715,1.5518134715,2.6622222222,3.4825581395,3.7204968944,2.5381355932,2.5381355932,2.5381355932,1.2854077253,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,2.286259542,1.5846560847,1.5846560847,1.5203045685,1.0067226891,1.0067226891,3.74375,2.4897632214
3.74375,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.74375,3.74375,1.5518134715,1.5518134715,2.5381355932,1.2965367965,3.4825581395,2.5381355932,2.5381355932,2.5381355932,2.5381355932,3.4825581395,3.4825581395,3.4825581395,1.5888594164,1.5846560847,1.5888594164,1.2965367965,3.74375,3.7204968944,2.6622222222,2.5381355932,2.5381355932,2.5381355932,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,2.286259542,3.74375,2.9160432151
3.7204968944,3.4825581395,3.4825581395,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.74375,3.74375,3.74375,3.74375,1.5518134715,3.4825581395,2.5381355932,2.5381355932,2.5381355932,3.4825581395,3.4825581395,3.4825581395,1.5846560847,1.5888594164,1.5888594164,1.5888594164,1.5518134715,3.74375,3.74375,3.7204968944,3.7204968944,3.74375,3.1693121693,2.2950191571,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,2.286259542,3.1693121693,3.74375,3.0515102113
3.74375,3.7204968944,3.4825581395,3.7204968944,3.4825581395,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.74375,3.74375,3.74375,3.74375,3.74375,1.5518134715,2.5381355932,2.5381355932,2.5381355932,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,1.5846560847,1.5846560847,1.5518134715,3.74375,3.74375,3.74375,3.7204968944,3.74375,3.1693121693,3.1693121693,2.2950191571,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.1855663354
3.74375,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.7204968944,3.7204968944,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,2.5381355932,2.5381355932,2.5381355932,2.5381355932,3.4825581395,3.4825581395,3.4825581395,1.5846560847,1.5518134715,1.5888594164,3.74375,2.5381355932,3.74375,3.7204968944,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,2.2950191571,3.1693121693,3.1361256545,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.2302735454
3.7204968944,3.74375,3.4825581395,3.4825581395,3.4825581395,3.7204968944,3.4825581395,3.1361256545,3.1361256545,3.1361256545,3.1361256545,3.1693121693,3.1361256545,3.74375,3.74375,3.74375,3.74375,3.74375,2.5381355932,3.4825581395,3.4825581395,3.74375,3.74375,3.4825581395,3.74375,2.5381355932,3.74375,3.74375,2.5381355932,3.7204968944,3.74375,3.74375,3.7204968944,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,2.2950191571,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.3938951393
3.74375,3.4825581395,3.4825581395,3.4825581395,3.74375,3.7204968944,2.6622222222,3.1361256545,3.1361256545,3.1361256545,3.74375,3.74375,3.74375,3.74375,2.6622222222,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.74375,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,2.5381355932,3.74375,3.74375,3.7204968944,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,2.2950191571,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.4554182995
3.74375,3.4825581395,3.4825581395,3.4825581395,3.74375,3.7204968944,2.6622222222,2.6622222222,3.4825581395,3.1361256545,2.286259542,3.1693121693,3.74375,3.4825581395,2.6622222222,3.74375,3.4825581395,3.4825581395,3.74375,3.74375,3.4825581395,3.74375,3.4825581395,3.4825581395,3.74375,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.74375,3.7204968944,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,3.1693121693,2.2950191571,3.1693121693,2.2950191571,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.4058618418
3.74375,3.4825581395,3.4825581395,3.74375,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,2.6622222222,3.4825581395,3.74375,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,3.4825581395,3.74375,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.7204968944,3.7204968944,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,2.2950191571,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.4631081229
3.4825581395,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.74375,3.4825581395,3.4825581395,3.4825581395,3.74375,3.4825581395,3.74375,3.4825581395,3.4825581395,3.74375,3.4825581395,3.74375,3.7204968944,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.5137132953
3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.74375,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.74375,3.4825581395,3.74375,3.74375,3.4825581395,3.74375,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,3.7204968944,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.5848573836
3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.74375,3.74375,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.4825581395,3.7204968944,3.7204968944,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.74375,3.4825581395,3.74375,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.5791684843
3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.74375,3.74375,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.6000638331
3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.74375,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.4825581395,3.4825581395,3.74375,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.6067938146
3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.6418361046
3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.1693121693,3.74375,3.6022569555
3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.7204968944,3.74375,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.1693121693,3.74375,3.6381184117
3.74375,1.9322580645,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.74375,3.74375,3.74375,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.1693121693,3.74375,3.6115170811
3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.74375,3.74375,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.7204968944,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.7204968944,3.74375,3.74375,3.74375,3.74375,3.74375,3.1693121693,3.74375,3.648788002
3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.74375,3.7204968944,3.7204968944,3.7204968944,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.657378232
3.74375,3.74375,3.74375,2.6622222222,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.7204968944,3.74375,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.74375,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.6271602505
3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.4825581395,3.4825581395,3.74375,3.4825581395,3.4825581395,3.7204968944,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,1.8374233129,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.4825581395,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.74375,3.6059054972
