1.0573951435,1.1654501217,1.2539267016,1.1062355658,1.4783950617,1,1.006302521,1.2126582278,1.1062355658,1.1654501217,1.2126582278,1,1.006302521,1.2126582278,1.1062355658,1.0573951435,1.3342618384,1.1113689095,1,1.0435729847,1.0435729847,1.3342618384,1,1.1945137157,1.298102981,1,1.2539267016,1.4738461538,1.2126582278,1.5062893082,1.1323877069,1.1654501217,1.2473958333,1.3724928367,1.2126582278,1.3051771117,1.0527472527,1.5062893082,1.4738461538,1.1062355658,1.298102981,1.0527472527,1.0573951435,1.3531073446,1.4255952381,1.0527472527,1,1.0527472527,1,1.2807486631,1.5062893082,1.1820309121
1.2539267016,1.5062893082,1.1062355658,1.006302521,1.006302521,1.1323877069,1.2126582278,1,1,1.006302521,1.2126582278,1.2126582278,1.2126582278,1.2126582278,1.0573951435,1.3342618384,1,1.0435729847,1.0435729847,1,1.0435729847,1.1945137157,1.1945137157,1.1945137157,1,1.1113689095,1.3051771117,1.4738461538,1.1654501217,1.2473958333,1.3051771117,1.2126582278,1.3051771117,1.5062893082,1.4738461538,1.4738461538,1.4738461538,1.4738461538,1.298102981,1.3531073446,1.6348122867,1.2250639386,1.2473958333,1.0527472527,1.1062355658,1,1,1,1.2807486631,1.2807486631,1.6348122867,1.203876842
1.6348122867,1.2539267016,1.5062893082,1.1113689095,1.298102981,1.1323877069,1.3724928367,1,1,1.2126582278,1.2126582278,1.3342618384,1.0435729847,1.1323877069,1.1486810552,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1062355658,1.006302521,1.4738461538,1.2539267016,1.1654501217,1.0435729847,1.5062893082,1.5062893082,1.3051771117,1.4738461538,1.4738461538,1.4738461538,1.4738461538,1.5062893082,1.2539267016,1.3531073446,1.2473958333,1.2473958333,1.2473958333,1.0527472527,1.0527472527,1.1062355658,1,1,1,1,1.2807486631,1.2807486631,1.2807486631,1.6348122867,1.2346528874
1.5062893082,1.1113689095,1.6348122867,1.1113689095,1.1113689095,1.3724928367,1.1486810552,1,1,1.2126582278,1.2126582278,1.3724928367,1.2126582278,1.1486810552,1.1486810552,1.1486810552,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1062355658,1.006302521,1.2539267016,1.5653594771,1.0573951435,1.2539267016,1.1113689095,1.0435729847,1.1654501217,1.0435729847,1.0435729847,1.0435729847,1.4738461538,1.5062893082,1.1113689095,1.2807486631,1.3051771117,1.3531073446,1.2473958333,1.2473958333,1.2473958333,1.0527472527,1,1,1,1.2807486631,1.1486810552,1.6348122867,1.1952729591
1.6348122867,1.5062893082,1.1113689095,1.5062893082,1.1486810552,1,1.2126582278,1.2126582278,1.3724928367,1.3724928367,1.1486810552,1.1486810552,1.1486810552,1.0961098398,1.1945137157,1.1945137157,1.1945137157,1.2539267016,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.2807486631,1.006302521,1.4738461538,1.0573951435,1.1113689095,1.1113689095,1.0435729847,1.1654501217,1.1654501217,1.1654501217,1.4738461538,1.5062893082,1.5062893082,1.3051771117,1.3531073446,1.3051771117,1.3531073446,1.2473958333,1.0527472527,1.0527472527,1.0527472527,1.0527472527,1,1,1,1.2807486631,1.1486810552,1.2807486631,1.6348122867,1.2157585854
1.5062893082,1.6348122867,1.5062893082,1.5062893082,1.5062893082,1.1113689095,1.1113689095,1.1113689095,1,1.2126582278,1.2126582278,1.2126582278,1.3724928367,1.3724928367,1.3724928367,1.3342618384,1.1323877069,1.1486810552,1.1486810552,1.1486810552,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.2807486631,1.2807486631,1.2539267016,1.5062893082,1.1113689095,1.2539267016,1.1654501217,1.1323877069,1.1654501217,1.5062893082,1.3051771117,1.3051771117,1.5062893082,1.3531073446,1.3051771117,1.3531073446,1.3531073446,1.2473958333,1,1,1.2807486631,1.2807486631,1.6348122867,1.2632990784
1.6348122867,1.6348122867,1.5062893082,1.5062893082,1.5062893082,1.1113689095,1.1113689095,1.3724928367,1.3724928367,1.2126582278,1.3342618384,1.1486810552,1.2539267016,1.1486810552,1.1945137157,1.1486810552,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.2807486631,1.1945137157,1.2807486631,1.298102981,1.1113689095,1.5062893082,1.2572178478,1.2539267016,1.2539267016,1.1654501217,1.1654501217,1.1323877069,1.1654501217,1.1654501217,1.0435729847,1.5062893082,1.3051771117,1.5062893082,1.3531073446,1.3531073446,1,1,1,1.2807486631,1.2807486631,1.6348122867,1.2561663099
1.6348122867,1.5062893082,1.3724928367,1.3724928367,1.2126582278,1.3342618384,1.1486810552,1.1486810552,1.1486810552,1.2539267016,1.0961098398,1.2539267016,1.2539267016,1.0961098398,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.2807486631,1.1945137157,1.2807486631,1.298102981,1.298102981,1.298102981,1.2572178478,1.2539267016,1.2539267016,1.2572178478,1.2539267016,1.5062893082,1,1.1654501217,1.1654501217,1.1654501217,1.1654501217,1.1654501217,1.5062893082,1.5062893082,1.3531073446,1.3342618384,1,1,1,1,1,1,1.2807486631,1.6348122867,1.2287083692
1.6348122867,1.3724928367,1.3724928367,1.3724928367,1.2126582278,1.2126582278,1.3342618384,1.3342618384,1.1486810552,1.1486810552,1.1062355658,1.2539267016,1.0961098398,1.2539267016,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.2807486631,1.1945137157,1.2807486631,1.298102981,1.2441558442,1.2572178478,1.2539267016,1.2539267016,1.1113689095,1.2572178478,1.2539267016,1.5062893082,1.1654501217,1.1654501217,1.1654501217,1.1654501217,1.1654501217,1.5062893082,1.5062893082,1.3531073446,1.3531073446,1.3531073446,1.3531073446,1.3342618384,1,1,1.2807486631,1.6348122867,1.2532745656
1.6348122867,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.2126582278,1.2126582278,1.2126582278,1.1486810552,1.0961098398,1.1486810552,1.0961098398,1.1486810552,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.2807486631,1.2807486631,1.2807486631,1.298102981,1.2473958333,1.3159340659,1.2572178478,1.2539267016,1.1113689095,1.1113689095,1.2539267016,1.1113689095,1.1113689095,1.2539267016,1.5062893082,1.5062893082,1.1654501217,1.1654501217,1.1654501217,1.1654501217,1.1654501217,1.1654501217,1.5062893082,1.3531073446,1.3342618384,1.2807486631,1.6348122867,1.2473298023
1.6348122867,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.2126582278,1.3724928367,1.2126582278,1.1486810552,1.1486810552,1.1486810552,1.1486810552,1.1486810552,1.1486810552,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.2807486631,1.1945137157,1.2807486631,1.2539267016,1.298102981,1.3159340659,1.2473958333,1.2506527415,1.6348122867,1.1113689095,1.1113689095,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.1654501217,1.1654501217,1.1654501217,1.3531073446,1.5062893082,1.3531073446,1.5653594771,1.2441558442,1.2807486631,1.6348122867,1.2932921876
1.6348122867,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.2126582278,1.1486810552,1.1486810552,1.1486810552,1.1486810552,1.1486810552,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.2539267016,1.2345360825,1.298102981,1.3159340659,1.298102981,1.2473958333,1.3159340659,1.2506527415,1.2506527415,1.6348122867,1.5062893082,1.1113689095,1.5062893082,1.5062893082,1.5062893082,1.1654501217,1.1654501217,1.1654501217,1.1654501217,1.3531073446,1.5062893082,1.3531073446,1.5653594771,1.5062893082,1.2441558442,1.6348122867,1.2988528276
1.6348122867,1.6348122867,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.2126582278,1.2126582278,1.2539267016,1.1486810552,1.1486810552,1.1486810552,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.298102981,1.298102981,1.3159340659,1.1945137157,1.298102981,1.3159340659,1.298102981,1.2506527415,1.2506527415,1.2506527415,1.2506527415,1.2506527415,1.6348122867,1.5062893082,1.1113689095,1.1113689095,1.5062893082,1.5062893082,1.5062893082,1.1654501217,1.1654501217,1.5062893082,1.3531073446,1.3531073446,1.6348122867,1.2441558442,1.3531073446,1.2473958333,1.2441558442,1.2441558442,1.6348122867,1.3092580453
1.6348122867,1.6348122867,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.2126582278,1.3724928367,1.2126582278,1.2126582278,1.4738461538,1.2539267016,1.0435729847,1.1486810552,1.1486810552,1.1486810552,1.1486810552,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.1945137157,1.298102981,1.1945137157,1.3159340659,1.298102981,1.2506527415,1.3159340659,1.2506527415,1.2506527415,1.2506527415,1.2506527415,1.6348122867,1.5062893082,1.5062893082,1.1113689095,1.5062893082,1.5062893082,1.5062893082,1.1654501217,1.0435729847,1.5062893082,1.6348122867,1.2441558442,1.2441558442,1.2473958333,1.2441558442,1.2441558442,1.6348122867,1.3076262184
1.6348122867,1.3724928367,1.6348122867,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.2126582278,1.2126582278,1.3724928367,1.4738461538,1.0435729847,1.1486810552,1.2539267016,1.1945137157,1.1486810552,1.1945137157,1.1945137157,1.1945137157,1.298102981,1.1945137157,1.2473958333,1.2473958333,1.3159340659,1.2506527415,1.2506527415,1.2506527415,1.6348122867,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.2441558442,1.2441558442,1.2441558442,1.2473958333,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.6348122867,1.3444524789
1.6348122867,1.6348122867,1.6348122867,1.2126582278,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.2126582278,1.3724928367,1.3724928367,1.3724928367,1.3342618384,1.1323877069,1.1486810552,1.1945137157,1.1945137157,1.1945137157,1.298102981,1.298102981,1.298102981,1.1945137157,1.2807486631,1.0961098398,1.2473958333,1.2473958333,1.3159340659,1.2506527415,1.2506527415,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.6348122867,1.6348122867,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.2473958333,1.2441558442,1.2441558442,1.2441558442,1.6348122867,1.3460483619
1.6348122867,1.6348122867,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3342618384,1.3342618384,1.1323877069,1.3342618384,1.1486810552,1.0961098398,1.2539267016,1.298102981,1.298102981,1.1945137157,1.2473958333,1.2473958333,1.2506527415,1.2506527415,1.3159340659,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.5062893082,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.2473958333,1.2473958333,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.6348122867,1.3653999697
1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.5062893082,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.2126582278,1.4738461538,1.3342618384,1.3342618384,1.3342618384,1.1486810552,1.1486810552,1.1486810552,1.1486810552,1.2473958333,1.2473958333,1.1062355658,1.2506527415,1.5062893082,1.2506527415,1.5062893082,1.6348122867,1.5062893082,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.2473958333,1.2473958333,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.6348122867,1.365738459
1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.5062893082,1.5653594771,1.4255952381,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.4738461538,1.3342618384,1.3342618384,1.1486810552,1.2473958333,1.1062355658,1.2506527415,1.1062355658,1.6348122867,1.3417366947,1.5062893082,1.6348122867,1.5062893082,1.5062893082,1.6348122867,1.5062893082,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.2441558442,1.2441558442,1.2473958333,1.2473958333,1.2473958333,1.2473958333,1.2473958333,1.2441558442,1.2441558442,1.6348122867,1.4212820861
1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.4255952381,1.3724928367,1.3724928367,1.3724928367,1.3724928367,1.3342618384,1.3724928367,1.3342618384,1.3342618384,1.3342618384,1.2441558442,1.1062355658,1.1062355658,1.2473958333,1.2473958333,1.6348122867,1.3417366947,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.5062893082,1.6348122867,1.5062893082,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.3531073446,1.3159340659,1.2473958333,1.2473958333,1.2473958333,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.6348122867,1.4429647548
1.4783950617,1.6348122867,1.6348122867,1.3159340659,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.4255952381,1.3724928367,1.3342618384,1.3342618384,1.2441558442,1.2473958333,1.3342618384,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.3159340659,1.3159340659,1.2473958333,1.2473958333,1.2441558442,1.3159340659,1.2441558442,1.2441558442,1.6348122867,1.5087896676
1.6348122867,1.6348122867,1.6348122867,1.3159340659,1.3159340659,1.3159340659,1.4783950617,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.5062893082,1.3724928367,1.3342618384,1.3342618384,1.2441558442,1.2473958333,1.1486810552,1.2539267016,1.3342618384,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.4255952381,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.3417366947,1.3159340659,1.2441558442,1.3159340659,1.6348122867,1.51547409
1.6348122867,1.3159340659,1.4783950617,1.4783950617,1.4783950617,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.5062893082,1.6348122867,1.5062893082,1.3724928367,1.3531073446,1.1113689095,1.3342618384,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.3531073446,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.4255952381,1.4255952381,1.4255952381,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.3417366947,1.3159340659,1.2441558442,1.6348122867,1.532886321
1.6348122867,1.4783950617,1.4783950617,1.6348122867,1.6348122867,1.6348122867,1.5062893082,1.6348122867,1.5062893082,1.6348122867,1.5062893082,1.3724928367,1.3531073446,1.2126582278,1.2572178478,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.3531073446,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.4255952381,1.4255952381,1.4255952381,1.6348122867,1.5062893082,1.6348122867,1.6348122867,1.3417366947,1.6348122867,1.3417366947,1.3159340659,1.2441558442,1.2441558442,1.2441558442,1.6348122867,1.5188189074
1.6348122867,1.6348122867,1.4783950617,1.4783950617,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.2126582278,1.6348122867,1.5062893082,1.5062893082,1.5062893082,1.5062893082,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.6348122867,1.4255952381,1.4255952381,1.4255952381,1.4255952381,1.6348122867,1.2126582278,1.3531073446,1.3417366947,1.6348122867,1.5653594771,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.2441558442,1.6348122867,1.5146049549
